job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category,salary_log,ai_risk_category_clean,job_demand_category,experience_level_num,salary_per_opening,risk_adjusted_salary,job_sector
Business Analyst,UK,Mid,Master,2029,26705.42,0.79,Excel,68,2883,0,High,High Risk,10.19262182004207,High Risk,Low Demand,2,9.259854368932038,5608.1381999999985,Business & Analytics
Cloud Engineer,USA,Entry,PhD,2030,42962.86,0.4,AWS,68,7562,1,High,Medium Risk,10.668091300523622,Medium Risk,Low Demand,1,5.680663757768081,25777.716,Cloud & DevOps
Business Analyst,Australia,Entry,Bachelor,2021,15461.57,0.71,Excel,92,6177,0,Medium,High Risk,9.646112869378591,High Risk,Low Demand,1,2.502682097766267,4483.8553,Business & Analytics
Product Manager,Canada,Entry,PhD,2033,34526.49,0.48,Strategy,94,32229,1,High,Medium Risk,10.449482134478764,Medium Risk,High Demand,1,1.0712531802668321,17953.7748,Business & Analytics
Software Engineer,Canada,Mid,PhD,2035,39868.6,0.55,Java,61,24467,1,High,Medium Risk,10.593344325637993,Medium Risk,Medium Demand,2,1.62941801536701,17940.87,Software Engineering
ML Engineer,USA,Mid,PhD,2030,65222.41,0.3,Python,72,9989,2,High,Medium Risk,11.085558400515866,Medium Risk,Low Demand,2,6.52876976976977,45655.687,Data & AI
Software Engineer,USA,Mid,Master,2018,31688.89,0.38,Java,95,47904,2,High,Medium Risk,10.363721425249171,Medium Risk,High Demand,2,0.6614944160317294,19647.1118,Software Engineering
Product Manager,Germany,Mid,Master,2031,44145.98,0.46,Strategy,78,8506,1,High,Medium Risk,10.695257148658877,Medium Risk,Low Demand,2,5.189371106147878,23838.829200000004,Business & Analytics
AI Researcher,Canada,Entry,PhD,2029,35283.6,0.19,Deep Learning,77,8791,2,High,Low Risk,10.471173545731244,Low Risk,Low Demand,1,4.013148316651502,28579.716,Data & AI
Software Engineer,Germany,Entry,PhD,2032,22742.23,0.52,Java,97,26154,1,High,Medium Risk,10.031978827580014,Medium Risk,Medium Demand,1,0.8695174918753584,10916.2704,Software Engineering
Data Analyst,UK,Senior,PhD,2027,33375.18,0.67,SQL,71,41755,1,High,High Risk,10.415567788946435,High Risk,High Demand,3,0.7992906408659833,11013.809399999998,Data & AI
Cybersecurity Analyst,Australia,Senior,Bachelor,2022,42695.3,0.22,Security,98,38273,2,High,Low Risk,10.661844122900929,Low Risk,High Demand,3,1.1155170611903642,33302.334,Cybersecurity
Data Scientist,Germany,Mid,Master,2031,36216.76,0.41,Python,68,12908,1,High,Medium Risk,10.49727727409552,Medium Risk,Medium Demand,2,2.8055434193198545,21367.888400000003,Data & AI
Cloud Engineer,Canada,Entry,PhD,2018,20648.29,0.28,AWS,80,31432,1,High,Low Risk,9.935387786243641,Low Risk,High Demand,1,0.6568984824865587,14866.7688,Cloud & DevOps
DevOps Engineer,Australia,Mid,Bachelor,2027,42296.67,0.32,Docker,79,15265,2,High,Medium Risk,10.652463638531264,Medium Risk,Medium Demand,2,2.7706452246823003,28761.735599999996,Cloud & DevOps
ML Engineer,USA,Mid,Master,2024,52665.97,0.24,Python,81,33588,2,High,Low Risk,10.871724795405404,Low Risk,High Demand,2,1.5679529012474323,40026.137200000005,Data & AI
Product Manager,India,Entry,PhD,2020,8896.72,0.35,Strategy,77,26790,1,Low,Medium Risk,9.09343794846708,Medium Risk,Medium Demand,1,0.3320786831398604,5782.8679999999995,Business & Analytics
Business Analyst,USA,Senior,PhD,2025,43671.07,0.75,Excel,92,23187,1,High,High Risk,10.684441148125854,High Risk,Medium Demand,3,1.8833478523374159,10917.7675,Business & Analytics
Cybersecurity Analyst,USA,Mid,Bachelor,2031,45940.56,0.31,Security,60,16907,1,High,Medium Risk,10.735103665981594,Medium Risk,Medium Demand,2,2.7170901348474095,31698.986399999994,Cybersecurity
Cloud Engineer,UK,Mid,Bachelor,2019,34944.8,0.29,AWS,88,15410,2,High,Low Risk,10.461524952615413,Low Risk,Medium Demand,2,2.2675231977159176,24810.808,Cloud & DevOps
Data Analyst,Australia,Mid,PhD,2017,17179.69,0.57,SQL,72,9650,0,Medium,Medium Risk,9.751483151137961,Medium Risk,Low Demand,2,1.7800942907470727,7387.2667,Data & AI
Cloud Engineer,India,Mid,PhD,2023,14731.46,0.33,AWS,84,17590,1,Medium,Medium Risk,9.597740621992253,Medium Risk,Medium Demand,2,0.8374430106304359,9870.078199999998,Cloud & DevOps
ML Engineer,USA,Senior,Master,2026,82520.78,0.26,Python,92,12788,2,High,Low Risk,11.320805419394516,Low Risk,Medium Demand,3,6.452481038392368,61065.377199999995,Data & AI
Cloud Engineer,Australia,Mid,Bachelor,2025,42317.04,0.35,AWS,83,27515,2,High,Medium Risk,10.65294512079681,Medium Risk,Medium Demand,2,1.5379066724814654,27506.076,Cloud & DevOps
Cybersecurity Analyst,Germany,Entry,Master,2031,21735.12,0.31,Security,83,7823,1,High,Medium Risk,9.98668466445665,Medium Risk,Low Demand,1,2.778006134969325,14997.232799999998,Cybersecurity
Product Manager,Australia,Mid,Master,2029,43005.92,0.44,Strategy,73,39741,1,High,Medium Risk,10.669093059618051,Medium Risk,High Demand,2,1.0821277238186302,24083.3152,Business & Analytics
DevOps Engineer,Canada,Senior,PhD,2020,47956.66,0.25,Docker,87,9056,2,High,Low Risk,10.778052965348571,Low Risk,Low Demand,3,5.294982886165397,35967.495,Cloud & DevOps
ML Engineer,USA,Entry,PhD,2016,31848.92,0.16,Python,62,22013,1,High,Low Risk,10.368758751477193,Low Risk,Medium Demand,1,1.4467575179431271,26753.0928,Data & AI
Business Analyst,India,Senior,PhD,2015,9782.95,0.65,Excel,80,3639,0,Low,High Risk,9.188396353537692,High Risk,Low Demand,3,2.6876236263736266,3424.0325000000003,Business & Analytics
Cybersecurity Analyst,USA,Senior,Master,2030,69485.23,0.3,Security,69,11622,2,High,Medium Risk,11.148869490982126,Medium Risk,Medium Demand,3,5.978252602598296,48639.66099999999,Cybersecurity
Data Scientist,USA,Entry,Master,2027,36043.7,0.37,Python,80,6296,1,High,Medium Risk,10.492487370159708,Medium Risk,Low Demand,1,5.723947911703986,22707.531,Data & AI
Data Scientist,Australia,Mid,Master,2030,40078.81,0.4,Python,66,1405,1,High,Medium Risk,10.598603044699209,Medium Risk,Low Demand,2,28.505554765291606,24047.285999999996,Data & AI
DevOps Engineer,Australia,Entry,Master,2018,20036.43,0.23,Docker,73,15665,1,High,Low Risk,9.90530739561675,Low Risk,Medium Demand,1,1.278975488318652,15428.0511,Cloud & DevOps
Data Analyst,Australia,Mid,PhD,2028,22902.29,0.68,SQL,77,33506,1,High,High Risk,10.038992184542664,High Risk,High Demand,2,0.6835076252723312,7328.732799999999,Data & AI
AI Researcher,UK,Entry,PhD,2028,33186.08,0.18,Deep Learning,82,19328,2,High,Low Risk,10.409885789874924,Low Risk,Medium Demand,1,1.7169062031144913,27212.585600000002,Data & AI
Cybersecurity Analyst,Germany,Entry,Master,2019,17371.11,0.19,Security,83,33990,2,Medium,Low Risk,9.762563760474944,Low Risk,High Demand,1,0.5110502780147687,14070.599100000001,Cybersecurity
Cybersecurity Analyst,Germany,Mid,Bachelor,2023,26259.84,0.23,Security,98,37768,2,High,Low Risk,10.175796054921241,Low Risk,High Demand,2,0.6952749609468082,20220.0768,Cybersecurity
Product Manager,Canada,Mid,Master,2017,28779.01,0.32,Strategy,77,24885,1,High,Medium Risk,10.267401580961586,Medium Risk,Medium Demand,2,1.1564337378445713,19569.726799999997,Business & Analytics
Data Scientist,USA,Entry,PhD,2029,37273.23,0.39,Python,83,42148,2,High,Medium Risk,10.526030653596038,Medium Risk,High Demand,1,0.8843206244513513,22736.6703,Data & AI
Business Analyst,USA,Entry,Bachelor,2020,17992.45,0.7,Excel,78,16456,0,Medium,High Risk,9.79770750444243,High Risk,Medium Demand,1,1.0933007230965548,5397.735000000001,Business & Analytics
Cloud Engineer,UK,Entry,PhD,2024,29566.17,0.34,AWS,91,20406,1,High,Medium Risk,10.294386081292304,Medium Risk,Medium Demand,1,1.4488249130200421,19513.672199999997,Cloud & DevOps
Cybersecurity Analyst,India,Entry,Master,2022,6731.73,0.22,Security,82,16930,1,Low,Low Risk,8.81458744755452,Low Risk,Medium Demand,1,0.3975978973480597,5250.7494,Cybersecurity
ML Engineer,Germany,Mid,PhD,2028,45136.7,0.28,Python,81,35985,2,High,Low Risk,10.717450941806382,Low Risk,High Demand,2,1.2542849997221142,32498.423999999995,Data & AI
DevOps Engineer,Canada,Senior,Master,2023,47702.9,0.28,Docker,92,23018,2,High,Low Risk,10.772747471674094,Low Risk,Medium Demand,3,2.072327207958643,34346.088,Cloud & DevOps
Product Manager,Australia,Entry,Bachelor,2035,36453.95,0.5,Strategy,96,44349,2,High,Medium Risk,10.503805099192343,Medium Risk,High Demand,1,0.8219605411499435,18226.975,Business & Analytics
Data Analyst,Germany,Entry,PhD,2018,11425.95,0.58,SQL,78,18602,0,Medium,Medium Risk,9.343642363290236,Medium Risk,Medium Demand,1,0.6141993226898887,4798.899,Data & AI
Business Analyst,UK,Senior,PhD,2031,42743.24,0.81,Excel,80,31489,1,High,High Risk,10.662966333206281,High Risk,High Demand,3,1.3573591616386154,8121.215599999998,Business & Analytics
Product Manager,Canada,Entry,Master,2027,26452.99,0.42,Strategy,72,14381,1,High,Medium Risk,10.183124474375774,Medium Risk,Medium Demand,1,1.8393123348630234,15342.734200000003,Business & Analytics
Product Manager,India,Mid,Master,2015,10817.88,0.3,Strategy,94,31415,1,Medium,Medium Risk,9.288955599746442,Medium Risk,High Demand,2,0.3443430099312452,7572.515999999999,Business & Analytics
Cybersecurity Analyst,Canada,Entry,Bachelor,2021,19404.58,0.21,Security,62,1388,1,Medium,Low Risk,9.873264399662565,Low Risk,Low Demand,1,13.970179985601153,15329.618200000003,Cybersecurity
Data Analyst,USA,Senior,Master,2024,38414.13,0.64,SQL,73,40780,1,High,High Risk,10.556180639641921,High Risk,High Demand,3,0.9419614526372575,13829.0868,Data & AI
Software Engineer,India,Entry,Bachelor,2023,8046.63,0.43,Java,79,9627,1,Low,Medium Risk,8.993008649220753,Medium Risk,Low Demand,1,0.8357530120481927,4586.579100000001,Software Engineering
Cloud Engineer,Australia,Mid,Master,2018,35397.98,0.28,AWS,66,48584,2,High,Low Risk,10.474410035346867,Low Risk,High Demand,2,0.7285783678089947,25486.5456,Cloud & DevOps
DevOps Engineer,USA,Entry,Master,2026,31348.43,0.31,Docker,65,44179,1,High,Medium Risk,10.352919465062218,Medium Risk,High Demand,1,0.7095615663196017,21630.416699999998,Cloud & DevOps
Product Manager,USA,Mid,Bachelor,2015,43877.53,0.3,Strategy,88,5376,2,High,Medium Risk,10.689157622923336,Medium Risk,Low Demand,2,8.160225032546029,30714.270999999997,Business & Analytics
Software Engineer,Germany,Entry,Master,2023,18680.44,0.43,Java,72,19079,1,Medium,Medium Risk,9.835232266109283,Medium Risk,Medium Demand,1,0.9790587002096436,10647.8508,Software Engineering
Software Engineer,Australia,Entry,Master,2027,20929.68,0.47,Java,93,27907,1,High,Medium Risk,9.9489235262644,Medium Risk,Medium Demand,1,0.7499527017342698,11092.7304,Software Engineering
Business Analyst,Germany,Entry,PhD,2025,16383.62,0.75,Excel,80,44629,0,Medium,High Risk,9.70403733421089,High Risk,High Demand,1,0.3670988124579879,4095.905,Business & Analytics
Software Engineer,UK,Entry,Master,2017,16906.91,0.37,Java,68,47988,1,Medium,Medium Risk,9.735477693083903,Medium Risk,High Demand,1,0.35230802892329494,10651.3533,Software Engineering
ML Engineer,India,Entry,Bachelor,2025,11158.92,0.25,Python,97,27998,1,Medium,Low Risk,9.31999445705883,Low Risk,Medium Demand,1,0.39854709096753455,8369.19,Data & AI
Cybersecurity Analyst,USA,Senior,Bachelor,2018,48638.01,0.18,Security,94,23185,2,High,Low Risk,10.792160602974148,Low Risk,Medium Demand,3,2.097731820926421,39883.16820000001,Cybersecurity
Product Manager,USA,Senior,Bachelor,2015,60758.29,0.3,Strategy,69,28400,2,High,Medium Risk,11.014658812798203,Medium Risk,Medium Demand,3,2.139301080947854,42530.803,Business & Analytics
AI Researcher,USA,Mid,Bachelor,2022,53232.47,0.12,Deep Learning,99,7487,2,High,Low Risk,10.882423827494904,Low Risk,Low Demand,2,7.109037126068376,46844.5736,Data & AI
AI Researcher,Australia,Senior,Bachelor,2016,56672.25,0.06,Deep Learning,67,27929,2,High,Low Risk,10.94503995192235,Low Risk,Medium Demand,3,2.029081632653061,53271.91499999999,Data & AI
Data Analyst,Germany,Entry,Bachelor,2017,10689.63,0.57,SQL,87,3501,0,Medium,Medium Risk,9.277029391633372,Medium Risk,Low Demand,1,3.052435750999429,4596.5409,Data & AI
Cybersecurity Analyst,Germany,Entry,PhD,2028,21102.41,0.28,Security,87,37158,2,High,Low Risk,9.957142530951256,Low Risk,High Demand,1,0.5678949917920288,15193.7352,Cybersecurity
Business Analyst,Australia,Entry,PhD,2026,16930.96,0.76,Excel,94,12223,0,Medium,High Risk,9.736899177595172,High Risk,Medium Demand,1,1.38505890052356,4063.4303999999997,Business & Analytics
Software Engineer,Canada,Mid,PhD,2019,26569.65,0.39,Java,68,40268,1,High,Medium Risk,10.187524865915874,Medium Risk,High Demand,2,0.6598040676450868,16207.4865,Software Engineering
Cloud Engineer,UK,Entry,Bachelor,2028,30662.24,0.38,AWS,93,4746,1,High,Medium Risk,10.330787209117831,Medium Risk,Low Demand,1,6.459287971350327,19010.5888,Cloud & DevOps
Data Scientist,Australia,Mid,PhD,2034,44697.71,0.44,Python,82,49443,2,High,Medium Risk,10.70767754886428,Medium Risk,High Demand,2,0.9040067551168999,25030.717600000004,Data & AI
Product Manager,Australia,Senior,Master,2023,56416.8,0.38,Strategy,94,37397,2,High,Medium Risk,10.940522265471419,Medium Risk,High Demand,3,1.5085512594256378,34978.416000000005,Business & Analytics
ML Engineer,UK,Senior,Bachelor,2032,74366.09,0.32,Python,69,48210,2,High,Medium Risk,11.216755337352211,Medium Risk,High Demand,3,1.5425129119910392,50568.941199999994,Data & AI
Cybersecurity Analyst,Germany,Mid,Bachelor,2029,27702.9,0.29,Security,68,26127,1,High,Low Risk,10.229292379836279,Low Risk,Medium Demand,2,1.0602763319044703,19669.059,Cybersecurity
Cloud Engineer,Canada,Entry,Master,2031,30104.37,0.41,AWS,91,45174,2,High,Medium Risk,10.312425622923227,Medium Risk,High Demand,1,0.666394465965689,17761.5783,Cloud & DevOps
ML Engineer,Australia,Senior,PhD,2026,66537.21,0.26,Python,97,16604,2,High,Low Risk,11.105516619027028,Low Risk,Medium Demand,3,4.007058717253839,49237.5354,Data & AI
Data Analyst,Canada,Entry,Master,2034,17705.29,0.74,SQL,62,46101,0,Medium,High Risk,9.781618743965659,High Risk,High Demand,1,0.3840460283718711,4603.375400000001,Data & AI
Product Manager,Australia,Mid,Bachelor,2020,32460.28,0.35,Strategy,79,4770,1,High,Medium Risk,10.38777246703261,Medium Risk,Low Demand,2,6.803663802137916,21099.182,Business & Analytics
Software Engineer,India,Entry,Master,2032,10209.69,0.52,Java,82,9048,0,Medium,Medium Risk,9.23109254830795,Medium Risk,Low Demand,1,1.128267211846613,4900.6512,Software Engineering
Cloud Engineer,Canada,Entry,Master,2031,31697.15,0.41,AWS,63,45659,1,High,Medium Risk,10.363982050460868,Medium Risk,High Demand,1,0.6941995181778362,18701.318500000005,Cloud & DevOps
Data Analyst,Australia,Entry,PhD,2035,18759.31,0.75,SQL,62,10554,0,Medium,High Risk,9.839445441500006,High Risk,Medium Demand,1,1.7772913311226908,4689.8275,Data & AI
Cloud Engineer,Australia,Entry,PhD,2031,31250.3,0.41,AWS,88,37772,2,High,Medium Risk,10.349784255118468,Medium Risk,High Demand,1,0.8273184549810711,18437.677000000003,Cloud & DevOps
Data Analyst,Germany,Entry,Master,2025,13569.32,0.65,SQL,97,14015,1,Medium,High Risk,9.515566641035388,High Risk,Medium Demand,1,0.968130707762557,4749.262,Data & AI
Data Analyst,UK,Senior,PhD,2031,33841.17,0.71,SQL,93,16162,1,High,High Risk,10.429433387590562,High Risk,Medium Demand,3,2.0937431169956073,9813.9393,Data & AI
Data Scientist,Canada,Senior,PhD,2029,57039.43,0.39,Python,87,17795,2,High,Medium Risk,10.95149806205087,Medium Risk,Medium Demand,3,3.205182625309058,34794.0523,Data & AI
Software Engineer,Germany,Mid,Master,2019,24032.17,0.39,Java,66,19114,1,High,Medium Risk,10.087148628440305,Medium Risk,Medium Demand,2,1.2572414334292439,14659.623699999998,Software Engineering
Cloud Engineer,India,Mid,PhD,2030,17280.31,0.4,AWS,97,48220,1,Medium,Medium Risk,9.757322982011946,Medium Risk,High Demand,2,0.3583565251653844,10368.186,Cloud & DevOps
Business Analyst,UK,Mid,Master,2024,26732.88,0.74,Excel,77,1203,0,High,High Risk,10.19364954743673,High Risk,Low Demand,2,22.203388704318936,6950.5488000000005,Business & Analytics
Cybersecurity Analyst,Canada,Mid,Master,2033,33519.66,0.33,Security,98,37356,2,High,Medium Risk,10.419887411346487,Medium Risk,High Demand,2,0.8972792247771503,22458.1722,Cybersecurity
Software Engineer,USA,Mid,Master,2024,42946.88,0.44,Java,88,9298,1,High,Medium Risk,10.667719282166116,Medium Risk,Low Demand,2,4.618440692547585,24050.252800000002,Software Engineering
Data Analyst,USA,Mid,Bachelor,2027,31143.83,0.67,SQL,77,32238,1,High,High Risk,10.34637143076011,High Risk,High Demand,2,0.9660296535252335,10277.463899999999,Data & AI
Product Manager,Canada,Senior,Bachelor,2027,56232.66,0.42,Strategy,75,44327,2,High,Medium Risk,10.937253005876064,Medium Risk,High Demand,3,1.2685584731997834,32614.942800000004,Business & Analytics
Cybersecurity Analyst,Canada,Mid,Bachelor,2029,29839.15,0.29,Security,84,48368,2,High,Low Risk,10.303576568657293,Low Risk,High Demand,2,0.6169064896938122,21185.7965,Cybersecurity
Cloud Engineer,Germany,Entry,Master,2029,25778.46,0.39,AWS,68,1401,1,High,Medium Risk,10.157294538479263,Medium Risk,Low Demand,1,18.38691868758916,15724.8606,Cloud & DevOps
Product Manager,India,Senior,Master,2035,26522.57,0.5,Strategy,85,15665,1,High,Medium Risk,10.185751347598488,Medium Risk,Medium Demand,3,1.6930020426401122,13261.285,Business & Analytics
Cybersecurity Analyst,Australia,Mid,Bachelor,2033,34074.26,0.33,Security,76,45594,2,High,Medium Risk,10.436297539527747,Medium Risk,High Demand,2,0.7473244873341376,22829.7542,Cybersecurity
Data Scientist,India,Entry,Bachelor,2023,8891.51,0.33,Python,67,32513,1,Low,Medium Risk,9.092852167852712,Medium Risk,High Demand,1,0.27346712185520083,5957.311699999999,Data & AI
Data Analyst,UK,Entry,Master,2023,15416.01,0.63,SQL,74,25795,0,Medium,High Risk,9.643161858770691,High Risk,Medium Demand,1,0.5976124205303148,5703.9237,Data & AI
Cloud Engineer,Australia,Entry,PhD,2028,30472.02,0.38,AWS,61,3738,1,High,Medium Risk,10.324564164498472,Medium Risk,Low Demand,1,8.149778015512169,18892.6524,Cloud & DevOps
Data Analyst,USA,Mid,Bachelor,2033,29801.31,0.73,SQL,82,2568,0,High,High Risk,10.302307631258838,High Risk,Low Demand,2,11.600354223433243,8046.353700000001,Data & AI
Product Manager,India,Entry,PhD,2023,10479.69,0.38,Strategy,73,47815,1,Medium,Medium Risk,9.25719437728486,Medium Risk,High Demand,1,0.2191670152250293,6497.4078,Business & Analytics
Business Analyst,USA,Mid,PhD,2019,28315.59,0.69,Excel,79,9544,0,High,High Risk,10.251167815343003,High Risk,Low Demand,2,2.9665364064955475,8777.832900000001,Business & Analytics
AI Researcher,India,Mid,PhD,2018,14606.21,0.08,Deep Learning,79,8935,1,Medium,Low Risk,9.589202059729717,Low Risk,Low Demand,2,1.6345355863921216,13437.7132,Data & AI
Business Analyst,Germany,Entry,Bachelor,2027,15587.66,0.77,Excel,85,24898,0,Medium,High Risk,9.654234854570735,High Risk,Medium Demand,1,0.6260355837583839,3585.1618,Business & Analytics
Data Analyst,India,Entry,Master,2016,4421.85,0.56,SQL,82,21203,0,Low,Medium Risk,8.394313439539474,Medium Risk,Medium Demand,1,0.2085384833050368,1945.614,Data & AI
Software Engineer,Australia,Senior,PhD,2033,56959.01,0.53,Java,63,26448,1,High,Medium Risk,10.950087165316836,Medium Risk,Medium Demand,3,2.153541154675035,26770.7347,Software Engineering
Cybersecurity Analyst,India,Senior,PhD,2034,21995.75,0.34,Security,89,48726,2,High,Medium Risk,9.998604531860261,Medium Risk,High Demand,3,0.4514078437006177,14517.194999999998,Cybersecurity
DevOps Engineer,Canada,Mid,Master,2019,30458.6,0.24,Docker,66,26382,1,High,Low Risk,10.324123663475604,Low Risk,Medium Demand,2,1.1544782625175303,23148.536,Cloud & DevOps
Business Analyst,Canada,Senior,Master,2019,33256.82,0.69,Excel,90,24528,1,High,High Risk,10.412015137833205,High Risk,Medium Demand,3,1.3558163806107058,10309.614200000002,Business & Analytics
Software Engineer,UK,Entry,Master,2033,28006.91,0.53,Java,88,31078,1,High,Medium Risk,10.24020654442504,Medium Risk,High Demand,1,0.9011522249750635,13163.2477,Software Engineering
Cybersecurity Analyst,Canada,Mid,PhD,2023,27004.63,0.23,Security,78,36030,2,High,Low Risk,10.203763611766679,Low Risk,High Demand,2,0.7494832227803836,20793.5651,Cybersecurity
Cloud Engineer,Germany,Senior,PhD,2026,54111.93,0.36,AWS,67,13312,2,High,Medium Risk,10.898809958084223,Medium Risk,Medium Demand,3,4.064593254713438,34631.635200000004,Cloud & DevOps
Product Manager,Germany,Mid,PhD,2031,42562.26,0.46,Strategy,97,42817,2,High,Medium Risk,10.658723224109451,Medium Risk,High Demand,2,0.9940272782474661,22983.620400000003,Business & Analytics
Data Scientist,India,Mid,PhD,2021,12680.02,0.31,Python,64,19876,1,Medium,Medium Risk,9.44778280527704,Medium Risk,Medium Demand,2,0.637924234039342,8749.2138,Data & AI
Data Scientist,UK,Senior,Master,2019,47469.91,0.29,Python,71,42765,2,High,Low Risk,10.767851315609292,Low Risk,High Demand,3,1.1099918159285413,33703.6361,Data & AI
Business Analyst,Australia,Entry,PhD,2022,15889.21,0.72,Excel,97,8341,0,Medium,High Risk,9.67339554149182,High Risk,Low Demand,1,1.9047242867417884,4448.9788,Business & Analytics
ML Engineer,India,Senior,Master,2015,16242.76,0.15,Python,96,27260,2,Medium,Low Risk,9.695402550014595,Low Risk,Medium Demand,3,0.595824071017204,13806.346,Data & AI
ML Engineer,India,Senior,Bachelor,2027,26187.33,0.27,Python,65,19941,1,High,Low Risk,10.173030984996645,Low Risk,Medium Demand,3,1.313174706649283,19116.7509,Data & AI
ML Engineer,UK,Mid,Bachelor,2029,43736.15,0.29,Python,72,31183,2,High,Low Risk,10.685930270237877,Low Risk,High Demand,2,1.4025189199589534,31052.6665,Data & AI
AI Researcher,Germany,Senior,Bachelor,2023,61699.11,0.13,Deep Learning,78,6974,2,High,Low Risk,11.030024785154112,Low Risk,Low Demand,3,8.845750537634409,53678.2257,Data & AI
Data Analyst,Germany,Senior,Master,2025,30200.13,0.65,SQL,96,43811,1,High,High Risk,10.315601507989458,High Risk,High Demand,3,0.6893118323746918,10570.0455,Data & AI
Cloud Engineer,USA,Entry,Bachelor,2032,39244.12,0.42,AWS,93,37764,2,High,Medium Risk,10.57755690307088,Medium Risk,High Demand,1,1.0391664239375082,22761.589600000003,Cloud & DevOps
AI Researcher,India,Senior,Bachelor,2018,22099.83,0.08,Deep Learning,66,36394,2,High,Low Risk,10.003325195168566,Low Risk,High Demand,3,0.6072215963731282,20331.843600000004,Data & AI
Data Analyst,Germany,Entry,Bachelor,2019,11801.59,0.59,SQL,75,11273,0,Medium,Medium Risk,9.375989547139072,Medium Risk,Medium Demand,1,1.0467970551711903,4838.651900000001,Data & AI
DevOps Engineer,Australia,Senior,Bachelor,2016,40212.33,0.21,Docker,98,32863,2,High,Low Risk,10.601928943997159,Low Risk,High Demand,3,1.2235981621226875,31767.740700000002,Cloud & DevOps
Business Analyst,Australia,Mid,PhD,2035,29197.03,0.85,Excel,70,45789,0,High,High Risk,10.281822270754557,High Risk,High Demand,2,0.6376289582878357,4379.5545,Business & Analytics
Cloud Engineer,Canada,Mid,Bachelor,2031,38985.84,0.41,AWS,87,41241,2,High,Medium Risk,10.570953782260322,Medium Risk,High Demand,2,0.9452946025895931,23001.6456,Cloud & DevOps
ML Engineer,UK,Mid,Master,2030,45617.91,0.3,Python,94,27222,2,High,Medium Risk,10.728055681549113,Medium Risk,Medium Demand,2,1.6757120816956252,31932.537,Data & AI
Cybersecurity Analyst,India,Entry,PhD,2021,7383.53,0.21,Security,60,10431,1,Low,Low Risk,8.907007123019273,Low Risk,Medium Demand,1,0.7077770322085889,5832.9887,Cybersecurity
Cloud Engineer,Australia,Mid,Bachelor,2022,38226.55,0.32,AWS,85,40580,2,High,Medium Risk,10.551285579353838,Medium Risk,High Demand,2,0.9419814691604446,25994.054,Cloud & DevOps
Business Analyst,India,Senior,Bachelor,2029,14076.2,0.79,Excel,85,39020,0,Medium,High Risk,9.552240706922518,High Risk,High Demand,3,0.36073396376310196,2956.0019999999995,Business & Analytics
DevOps Engineer,India,Senior,Master,2033,23416.96,0.38,Docker,64,21131,1,High,Medium Risk,10.061215825139815,Medium Risk,Medium Demand,3,1.1081279575998486,14518.5152,Cloud & DevOps
ML Engineer,USA,Mid,Bachelor,2016,42245.31,0.16,Python,72,23424,2,High,Low Risk,10.651248620706546,Low Risk,Medium Demand,2,1.8034283884738527,35486.060399999995,Data & AI
Data Analyst,India,Mid,Bachelor,2030,7858.55,0.7,SQL,83,42505,0,Low,High Risk,8.969357390033522,High Risk,High Demand,2,0.18488095798240248,2357.5650000000005,Data & AI
Business Analyst,India,Entry,Master,2021,5844.45,0.71,Excel,89,28684,0,Low,High Risk,8.673247771959472,High Risk,Medium Demand,1,0.20374586020568242,1694.8905000000002,Business & Analytics
Cybersecurity Analyst,Australia,Senior,Master,2033,53725.16,0.33,Security,62,15553,2,High,Medium Risk,10.891636699635638,Medium Risk,Medium Demand,3,3.4541056962839143,35995.8572,Cybersecurity
AI Researcher,Germany,Entry,Master,2017,23920.98,0.07,Deep Learning,87,30379,2,High,Low Risk,10.08251117712499,Low Risk,High Demand,1,0.7873923633969717,22246.5114,Data & AI
Cloud Engineer,Germany,Mid,Bachelor,2018,29114.97,0.28,AWS,99,1133,2,High,Low Risk,10.279007753873987,Low Risk,Low Demand,2,25.67457671957672,20962.7784,Cloud & DevOps
Data Analyst,Germany,Entry,Bachelor,2032,14570.75,0.72,SQL,89,30858,0,Medium,High Risk,9.586771373499293,High Risk,High Demand,1,0.4721718137334327,4079.8100000000004,Data & AI
Product Manager,Canada,Entry,Bachelor,2032,32185.94,0.47,Strategy,64,34828,1,High,Medium Risk,10.37928499021216,Medium Risk,High Demand,1,0.9241132389675271,17058.5482,Business & Analytics
Business Analyst,India,Entry,PhD,2033,7136.9,0.83,Excel,92,31423,0,Low,High Risk,8.873033787383484,High Risk,High Demand,1,0.22711621690427697,1213.2730000000001,Business & Analytics
Cloud Engineer,USA,Mid,PhD,2021,48676.74,0.31,AWS,94,11919,2,High,Medium Risk,10.792956576905025,Medium Risk,Medium Demand,2,4.083619127516778,33586.9506,Cloud & DevOps
Software Engineer,UK,Mid,Bachelor,2018,30135.12,0.38,Java,82,49351,2,High,Medium Risk,10.313446547989853,Medium Risk,High Demand,2,0.610615983141514,18683.7744,Software Engineering
ML Engineer,Canada,Mid,Bachelor,2023,35293.07,0.23,Python,89,17303,2,High,Low Risk,10.471441906368176,Low Risk,Medium Demand,2,2.0395902681460933,27175.6639,Data & AI
